Wall time,Step,Value
1533771617.4378536,6101,3.465223789215088
1533771679.8246171,6201,2.5515074729919434
1533771739.3932722,6301,3.046699047088623
1533771801.0819366,6401,3.456235885620117
1533771861.3532422,6501,3.4448986053466797
1533771928.4815164,6601,3.7038865089416504
1533771988.8302686,6701,3.9298300743103027
1533772050.2669282,6801,3.4598336219787598
1533772111.3245952,6901,5.416175842285156
1533772170.9776683,7001,3.923854112625122
1533772232.75936,7101,3.480135679244995
1533772299.4689162,7201,4.459967136383057
1533772358.4516954,7301,3.8529367446899414
1533772420.06419,7401,4.968508243560791
1533772481.1028051,7501,3.8610754013061523
1533772542.0555553,7601,4.2556867599487305
1533772602.23019,7701,4.180959224700928
1533772668.6852145,7801,3.97721266746521
1533772729.673631,7901,4.102818489074707
1533772789.980517,8001,3.084415912628174
1533772850.8822782,8101,2.8052163124084473
1533772911.3248835,8201,3.638993501663208
1533772971.1265986,8301,2.8547778129577637
1533773039.4090111,8401,3.1601638793945312
1533773098.0312536,8501,2.501929521560669
1533773156.155785,8601,2.4096391201019287
1533773214.808583,8701,2.451637029647827
1533773272.8631823,8801,3.782796621322632
1533773334.2570229,8901,2.0131354331970215
1533773402.1752467,9001,2.774155616760254
1533773463.7825732,9101,2.6730117797851562
1533773523.9311433,9201,1.941300630569458
1533773583.1290126,9301,4.031671524047852
1533773644.1836243,9401,3.6140336990356445
1533773704.0098767,9501,2.887228012084961
1533773770.4113371,9601,3.2587828636169434
1533773830.7279344,9701,3.673039674758911
1533773891.0173562,9801,4.004397392272949
1533773951.5919554,9901,3.5768821239471436
1533774011.338938,10001,2.6987478733062744
1533774072.0033364,10101,2.6623892784118652
1533774138.8238103,10201,3.3912291526794434
1533774199.7981796,10301,3.419252872467041
1533774259.8779738,10401,2.5054931640625
1533774319.2944758,10501,3.0130486488342285
1533774378.6223726,10601,3.8120763301849365
1533774439.5950968,10701,2.908712148666382
1533774506.158534,10801,3.246555805206299
1533774565.3585174,10901,2.218146562576294
1533774626.4600866,11001,2.8828725814819336
1533774685.7457666,11101,2.1305904388427734
1533774745.0826106,11201,2.900872230529785
1533774803.1259234,11301,2.885594367980957
1533774867.6913862,11401,4.02181339263916
1533774925.6877873,11501,3.426079750061035
1533774986.9366791,11601,2.9837074279785156
1533775048.4624085,11701,2.436298370361328
1533775108.862408,11801,2.0120275020599365
1533775168.404818,11901,2.6442654132843018
1533775234.8164272,12001,2.7158467769622803
1533775296.2631042,12101,5.0299177169799805
1533775356.461096,12201,3.2746775150299072
1533775416.7138991,12301,3.166196823120117
1533775476.782171,12401,3.995779037475586
1533775536.5241487,12501,3.8312735557556152
1533775603.5337052,12601,3.00370192527771
1533775663.334089,12701,3.0006980895996094
1533775724.0043647,12801,3.296159267425537
1533775784.2806973,12901,2.864985704421997
1533775846.5322547,13001,2.7062220573425293
1533775905.5310776,13101,3.5378568172454834
1533775971.8563633,13201,3.740628242492676
1533776033.6242821,13301,2.770507335662842
1533776093.7808921,13401,2.3839409351348877
1533776152.0367856,13501,2.191337823867798
1533776211.4499023,13601,3.233407497406006
1533776272.8523307,13701,1.5897698402404785
1533776339.5901833,13801,2.675114393234253
1533776398.8262725,13901,2.282952308654785
1533776458.3085048,14001,1.8376272916793823
1533776515.8834338,14101,2.8622798919677734
1533776573.848505,14201,2.543473243713379
1533776633.733481,14301,2.916595458984375
1533776700.8105857,14401,2.6899898052215576
1533776762.2099,14501,2.4514613151550293
1533776823.1039402,14601,2.837108612060547
1533776883.8014855,14701,1.8136093616485596
1533776943.2507339,14801,2.9563136100769043
1533777002.886668,14901,3.084559917449951
1533777070.228752,15001,2.7685017585754395
1533777129.7006352,15101,2.7050704956054688
1533777189.1843538,15201,3.3754005432128906
1533777249.4014606,15301,3.219627618789673
1533777309.4600282,15401,3.4488744735717773
1533777369.1479337,15501,2.3808722496032715
1533777438.0799465,15601,2.876227617263794
1533777497.944759,15701,2.5986716747283936
1533777557.8181238,15801,3.3957886695861816
1533777617.9376814,15901,2.9037928581237793
1533777678.8216708,16001,2.4847521781921387
1533777737.8539343,16101,3.045593738555908
1533777804.21669,16201,2.45432448387146
1533777863.5666473,16301,3.061289072036743
1533777924.7847447,16401,2.965595245361328
1533777983.7354038,16501,3.8469831943511963
1533778043.9737267,16601,1.4051169157028198
1533778102.4084766,16701,3.8280789852142334
1533778166.6940398,16801,3.1558570861816406
1533778225.2205968,16901,3.647132396697998
1533778284.1454952,17001,1.8784117698669434
1533778344.11535,17101,1.9896492958068848
1533778405.464907,17201,3.4487385749816895
1533778465.4704778,17301,2.208918333053589
1533778531.5016787,17401,3.3588829040527344
1533778592.2032015,17501,2.6843245029449463
1533778653.888034,17601,3.144045829772949
1533778712.3398547,17701,3.0972366333007812
1533778771.4981682,17801,2.950502634048462
1533778831.397566,17901,3.441547155380249
1533778897.7780757,18001,2.916769027709961
1533778958.0590923,18101,3.2940683364868164
1533779018.3887875,18201,2.7609190940856934
1533779078.25341,18301,2.852766990661621
1533779138.3426614,18401,3.293943166732788
1533779197.8280056,18501,3.217986583709717
1533779264.3807852,18601,3.720982313156128
1533779324.125551,18701,3.5945868492126465
1533779383.1858475,18801,2.820019006729126
1533779444.106122,18901,2.648165225982666
1533779503.897546,19001,3.245225667953491
1533779563.5121493,19101,3.1565189361572266
1533779630.728946,19201,2.3684182167053223
1533779689.7387059,19301,1.7006959915161133
1533779747.5812907,19401,2.2262625694274902
1533779806.994095,19501,2.9305381774902344
1533779864.890992,19601,2.6685094833374023
1533779923.8548853,19701,1.6561918258666992
1533779990.5895183,19801,2.4708943367004395
1533780051.4396286,19901,3.3783020973205566
1533780110.7541735,20001,3.015458583831787
1533780171.054094,20101,2.739095687866211
1533780231.4434712,20201,2.6163599491119385
1533780292.5892453,20301,2.0679140090942383
1533780359.1097524,20401,2.9812560081481934
1533780419.7945492,20501,3.6794161796569824
1533780480.278503,20601,3.0512895584106445
1533780539.3915153,20701,3.5786094665527344
1533780600.318349,20801,2.1429824829101562
1533780659.287263,20901,2.925229549407959
1533780724.9993653,21001,3.3728785514831543
1533780786.000596,21101,3.3519139289855957
1533780846.7572198,21201,3.5428144931793213
1533780905.94268,21301,3.4381394386291504
1533780965.145421,21401,3.5681638717651367
1533781024.8224912,21501,3.1683402061462402
1533781095.0121148,21601,2.172187566757202
1533781152.5541222,21701,2.40618896484375
1533781213.484901,21801,2.9110541343688965
1533781274.793023,21901,2.227086067199707
1533781333.8526862,22001,2.5081229209899902
1533781392.1183918,22101,2.162339687347412
1533781456.241986,22201,2.201859951019287
1533781513.8649242,22301,1.903395175933838
1533781571.1109755,22401,1.770240306854248
1533781631.048036,22501,2.0034191608428955
1533781690.7783003,22601,2.567093849182129
1533781749.8859394,22701,3.053920030593872
1533781817.4409509,22801,2.803187131881714
1533781877.7700737,22901,3.3565001487731934
1533781937.1238914,23001,1.8212122917175293
1533781996.8099532,23101,2.8665075302124023
1533782057.889832,23201,3.12662410736084
1533782116.2341437,23301,3.352475166320801
1533782181.7093089,23401,2.6751656532287598
1533782242.7919242,23501,2.034372091293335
1533782301.7182698,23601,2.866583824157715
1533782362.16994,23701,2.9588375091552734
1533782422.1869595,23801,4.355069637298584
1533782480.612169,23901,2.7512943744659424
1533782546.440686,24001,3.466832160949707
1533782607.3163586,24101,2.576692581176758
1533782666.3421023,24201,3.044828414916992
1533782725.0249028,24301,2.1548895835876465
1533782784.7055986,24401,3.8356313705444336
1533782843.3133051,24501,1.963135838508606
1533782909.2946596,24601,1.83099365234375
1533782968.4700441,24701,2.1071906089782715
1533783028.38233,24801,2.4966213703155518
1533783085.5149734,24901,1.9570789337158203
1533783143.204441,25001,2.7702674865722656
1533783202.1273189,25101,1.9695379734039307
1533783268.2957313,25201,1.9751452207565308
1533783327.7250798,25301,2.618311643600464
1533783388.4118512,25401,2.3397116661071777
1533783448.0105102,25501,2.572438955307007
1533783507.4143417,25601,3.6553869247436523
1533783569.090117,25701,3.078399181365967
1533783635.3123713,25801,3.493116855621338
1533783694.5088863,25901,3.1019809246063232
1533783754.3295243,26001,3.5987236499786377
1533783814.9953182,26101,3.1504054069519043
1533783873.523991,26201,2.3326377868652344
1533783933.065087,26301,2.057969093322754
1533783999.3393,26401,3.006354331970215
1533784060.0904586,26501,2.760681629180908
1533784118.1975777,26601,4.041033744812012
1533784178.4224772,26701,2.379909038543701
1533784238.5804868,26801,2.217500925064087
1533784297.8195956,26901,2.5489485263824463
1533784364.2077198,27001,2.6378746032714844
1533784422.276432,27101,3.532032012939453
1533784481.1434717,27201,3.223574161529541
1533784540.7062573,27301,2.4512126445770264
1533784602.6684937,27401,2.1616063117980957
1533784659.8392344,27501,2.338341474533081
1533784724.16398,27601,1.7008261680603027
1533784781.1028256,27701,1.4057936668395996
1533784840.1418023,27801,3.0744330883026123
1533784897.5451925,27901,1.9722490310668945
1533784958.9312613,28001,2.4692413806915283
1533785017.9567685,28101,2.267091751098633
1533785084.5922387,28201,2.3078136444091797
1533785143.500616,28301,1.9138113260269165
1533785203.7086933,28401,1.431673526763916
1533785262.6550753,28501,2.3330559730529785
1533785322.0502024,28601,2.5072271823883057
1533785381.8830633,28701,3.2319655418395996
1533785447.115109,28801,2.004199743270874
1533785506.8806438,28901,2.9626731872558594
1533785568.2860284,29001,3.0041587352752686
1533785628.4817326,29101,2.0068063735961914
1533785687.6913345,29201,2.648252248764038
1533785748.0935135,29301,3.3734235763549805
1533785813.981878,29401,3.0729169845581055
1533785873.1912162,29501,3.7014245986938477
1533785932.0068011,29601,3.424201726913452
1533785991.9793103,29701,3.1334228515625
1533786050.072488,29801,2.715867042541504
1533786109.3256812,29901,3.4480128288269043
1533786176.7851136,30001,1.8470368385314941
1533786237.5834565,30101,1.5111651420593262
1533786294.4899552,30201,2.5180180072784424
1533786352.5665936,30301,2.3224873542785645
1533786410.2168097,30401,1.9067366123199463
1533786466.581467,30501,3.0603652000427246
1533786532.1963415,30601,2.5182852745056152
1533786592.642375,30701,2.460484504699707
1533786652.0989542,30801,2.362191915512085
1533786711.8851664,30901,3.162238359451294
1533786772.4304328,31001,2.6303048133850098
1533786831.9469712,31101,1.228628396987915
1533786898.072608,31201,2.8222131729125977
1533786958.0014396,31301,2.4565842151641846
1533787017.8272858,31401,3.32318115234375
1533787075.5064945,31501,3.7021498680114746
1533787134.6927772,31601,2.7367501258850098
1533787193.8741255,31701,3.5365517139434814
1533787259.2711267,31801,2.519117593765259
1533787318.6459947,31901,2.6184802055358887
1533787377.5491183,32001,2.545868396759033
1533787436.0745857,32101,2.7367777824401855
1533787495.992211,32201,2.2018473148345947
1533787556.1067774,32301,2.727656364440918
1533787621.3139758,32401,2.9368457794189453
1533787680.0663693,32501,2.319946050643921
1533787740.8217833,32601,2.576246738433838
1533787800.464173,32701,2.218282699584961
1533787858.9337416,32801,2.890101671218872
1533787918.4115365,32901,1.9194971323013306
1533787983.0042427,33001,3.667713165283203
1533788038.8359637,33101,1.928531527519226
1533788097.883363,33201,1.9294977188110352
1533788155.7300553,33301,1.8510702848434448
1533788215.9337277,33401,2.8269293308258057
1533788276.6310391,33501,2.6987991333007812
1533788344.444444,33601,2.6041131019592285
1533788403.627582,33701,2.4609603881835938
1533788464.3861313,33801,2.256497621536255
1533788524.5322409,33901,3.121537208557129
1533788583.722637,34001,3.460681438446045
1533788644.2442684,34101,2.419635057449341
1533788710.3688703,34201,2.8354856967926025
1533788769.5993726,34301,2.36751127243042
1533788828.3137472,34401,2.3965296745300293
1533788887.4724252,34501,2.870746612548828
1533788948.0846884,34601,2.7831480503082275
1533789007.7698352,34701,2.9861621856689453
1533789073.3670824,34801,2.428659677505493
1533789133.7403507,34901,2.8304390907287598
1533789193.2461557,35001,2.392282009124756
1533789251.671462,35101,2.0411620140075684
1533789310.830212,35201,3.2436795234680176
1533789370.1565485,35301,3.342489719390869
1533789436.5327828,35401,2.4883882999420166
1533789497.958332,35501,1.8444130420684814
1533789557.4532204,35601,2.2121715545654297
1533789615.1891477,35701,1.9179143905639648
1533789672.3567696,35801,2.596994638442993
1533789729.7530975,35901,2.0380542278289795
1533789792.6105356,36001,2.1972525119781494
1533789852.2717834,36101,2.7799072265625
1533789914.6166291,36201,2.1820390224456787
1533789974.4669836,36301,2.5215978622436523
1533790034.211262,36401,2.6639201641082764
1533790094.5954032,36501,2.473146438598633
1533790161.087257,36601,2.032743453979492
1533790220.5877683,36701,2.269092559814453
1533790280.6321206,36801,2.9223337173461914
1533790339.4737933,36901,1.921852707862854
1533790398.5391622,37001,2.9977054595947266
1533790457.4134681,37101,2.5367093086242676
1533790524.0737388,37201,2.720323324203491
1533790583.6028023,37301,3.417968988418579
1533790641.946556,37401,2.5900321006774902
1533790701.8062668,37501,2.9792397022247314
1533790760.8175542,37601,2.6353440284729004
1533790820.1356404,37701,2.096297025680542
1533790886.390262,37801,3.422863245010376
1533790945.514795,37901,1.8418521881103516
1533791003.9590702,38001,3.1392581462860107
1533791062.6949916,38101,1.358966588973999
1533791123.855705,38201,1.7393033504486084
1533791183.187036,38301,2.558711290359497
1533791246.7443924,38401,1.3819286823272705
1533791304.9049022,38501,1.9892327785491943
1533791361.861302,38601,2.1534812450408936
1533791418.9393415,38701,1.3850979804992676
1533791477.825125,38801,3.4247167110443115
1533791538.5828943,38901,2.3614706993103027
1533791604.7411788,39001,2.1958656311035156
1533791665.111112,39101,2.320006847381592
1533791725.1541512,39201,2.9513180255889893
1533791785.3854375,39301,2.3462696075439453
1533791845.305971,39401,1.7686493396759033
1533791904.534341,39501,3.525670289993286
1533791969.4677227,39601,3.0281763076782227
1533792029.5189652,39701,2.8916068077087402
1533792088.897049,39801,2.5310046672821045
1533792148.3631237,39901,3.6097750663757324
1533792206.999877,40001,2.276944160461426
1533792266.9557805,40101,3.3935446739196777
1533792333.925325,40201,2.757579803466797
1533792392.4539568,40301,1.8499691486358643
1533792452.3785486,40401,2.7568254470825195
1533792512.5790844,40501,3.7992284297943115
1533792571.7157965,40601,2.6476383209228516
1533792630.7227428,40701,3.1880035400390625
1533792696.5400605,40801,2.4461464881896973
1533792757.3466,40901,1.3428261280059814
1533792816.682411,41001,2.353060245513916
1533792876.8407729,41101,3.5725648403167725
1533792933.4622533,41201,1.9702047109603882
1533792990.0031445,41301,2.0913214683532715
1533793055.5265188,41401,2.270521640777588
1533793112.5571249,41501,2.5459327697753906
1533793173.5053022,41601,2.8639724254608154
1533793233.328668,41701,2.164788246154785
1533793295.2679694,41801,2.021448850631714
1533793353.1463215,41901,1.904455304145813
1533793418.5343053,42001,3.6314799785614014
1533793479.0891345,42101,2.223207473754883
1533793539.2312756,42201,2.3986644744873047
1533793597.7230942,42301,3.1092095375061035
1533793657.1223686,42401,1.8615009784698486
1533793715.64627,42501,2.7418107986450195
1533793780.5823274,42601,3.5946383476257324
1533793840.4378192,42701,2.7031381130218506
1533793900.370695,42801,2.1338582038879395
1533793959.6064796,42901,2.5878708362579346
1533794018.477875,43001,2.180361747741699
1533794076.7538846,43101,2.6137073040008545
1533794141.1703455,43201,3.422006845474243
1533794200.8795083,43301,2.8867721557617188
1533794260.3079844,43401,3.032261848449707
1533794319.9117782,43501,2.2163643836975098
1533794378.1863616,43601,2.756373882293701
1533794439.0828183,43701,1.8947092294692993
1533794504.670908,43801,2.7548446655273438
1533794562.6940775,43901,2.0717766284942627
1533794619.6377993,44001,2.094636917114258
1533794677.4238749,44101,2.4056434631347656
1533794734.827561,44201,2.226107120513916
1533794794.5822082,44301,1.2966465950012207
1533794860.9652402,44401,2.4818382263183594
1533794920.5951247,44501,1.0271247625350952
1533794979.440972,44601,1.7547755241394043
1533795039.3714764,44701,2.3119115829467773
1533795099.055984,44801,2.3128905296325684
1533795157.8973894,44901,2.808079719543457
1533795225.370803,45001,2.5842325687408447
1533795283.6338458,45101,3.661945104598999
1533795342.6230912,45201,2.1580328941345215
1533795402.4667575,45301,2.0411527156829834
1533795461.042702,45401,2.6914889812469482
1533795520.8377187,45501,2.084632635116577
1533795586.1588953,45601,2.499351978302002
1533795645.8040361,45701,2.7095024585723877
1533795705.1937838,45801,2.028034210205078
1533795763.617228,45901,3.646415948867798
1533795822.4107199,46001,2.2294692993164062
1533795880.9298909,46101,2.3777921199798584
1533795946.9037192,46201,2.030933380126953
1533796007.457408,46301,3.3442180156707764
1533796067.364947,46401,1.7273002862930298
1533796126.4434705,46501,1.585660696029663
1533796184.3319771,46601,2.1137025356292725
1533796242.458814,46701,2.569650650024414
1533796305.8668525,46801,2.1035866737365723
1533796363.2355618,46901,2.161839485168457
1533796423.1099076,47001,2.0274975299835205
1533796482.5339596,47101,3.04775071144104
1533796541.286604,47201,2.0367894172668457
1533796602.1457927,47301,1.5248879194259644
1533796668.3926992,47401,2.043006420135498
1533796727.8508346,47501,2.7947514057159424
1533796787.0832527,47601,2.4324333667755127
1533796847.166999,47701,2.468289375305176
1533796905.928209,47801,2.132014036178589
1533796964.0341153,47901,1.9758319854736328
1533797031.1171422,48001,2.609898567199707
1533797090.1625605,48101,2.170966386795044
1533797149.864663,48201,2.509779930114746
1533797209.6269267,48301,4.0415191650390625
1533797268.5627716,48401,2.5841422080993652
1533797327.731996,48501,2.8997855186462402
1533797393.6923037,48601,3.4632654190063477
1533797452.3290384,48701,2.4670748710632324
1533797511.3673303,48801,2.221827983856201
1533797570.2900088,48901,2.0006277561187744
1533797630.1509044,49001,3.097245693206787
1533797690.0426238,49101,1.478652834892273
1533797755.6643128,49201,1.442783236503601
1533797813.8529334,49301,1.4684507846832275
1533797872.651738,49401,1.6129648685455322
1533797928.190597,49501,1.424233317375183
1533797986.128383,49601,2.319847822189331
1533798045.2325108,49701,2.0182173252105713
1533798111.7564893,49801,3.000730514526367
1533798172.334111,49901,2.6563479900360107
1533798231.6729767,50001,2.283785104751587
1533798291.037169,50101,3.0440051555633545
1533798350.5809808,50201,2.4155588150024414
1533798410.3638403,50301,2.90090012550354
1533798476.2834895,50401,2.514241933822632
1533798534.6195438,50501,2.6299352645874023
