Wall time,Step,Value
1531400062.7686656,18900,3.0667786598205566
1531400177.0520308,19000,4.0667924880981445
1531400291.0183594,19100,2.2258973121643066
1531400409.2409441,19200,1.9010287523269653
1531400523.179741,19300,2.243422031402588
1531400637.2660618,19400,2.2860522270202637
1531400751.1982224,19500,2.6600022315979004
1531400865.5237496,19600,1.6067900657653809
1531400979.6906073,19700,2.3873462677001953
1531401097.7099438,19800,1.8949320316314697
1531401212.0386467,19900,1.6837451457977295
1531401325.7639277,20000,1.9366750717163086
1531401439.7135274,20100,2.04298734664917
1531401553.9439564,20200,4.111208438873291
1531401668.0177603,20300,2.3988404273986816
1531401786.110039,20400,3.113051652908325
1531401900.1622686,20500,2.6250271797180176
1531402014.4337285,20600,2.272087812423706
1531402128.6295564,20700,2.549447536468506
1531402242.8222692,20800,1.4621793031692505
1531402357.1099124,20900,3.810746192932129
1531402475.1408713,21000,4.140724182128906
1531402589.3811638,21100,1.8929790258407593
1531402703.3870308,21200,3.6357340812683105
1531402817.621087,21300,3.013582706451416
1531402931.93255,21400,3.5382537841796875
1531403046.1549304,21500,2.2084712982177734
1531403164.2324276,21600,2.5165252685546875
1531403278.434733,21700,1.937254548072815
1531403392.204517,21800,1.3743535280227661
1531403506.3801403,21900,1.9453119039535522
1531403620.2271159,22000,1.20359206199646
1531403734.5213795,22100,2.390660285949707
1531403852.5974042,22200,2.2466893196105957
1531403966.5166235,22300,1.6024234294891357
1531404080.6397548,22400,1.359382152557373
1531404194.8844347,22500,2.3194236755371094
1531404308.9603024,22600,2.1915342807769775
1531404423.1846807,22700,1.6276206970214844
1531404541.3233654,22800,3.2809646129608154
1531404655.1574104,22900,2.5505752563476562
1531404769.3981066,23000,2.789083480834961
1531404883.2570329,23100,2.561981678009033
1531404997.6634479,23200,3.462369918823242
1531405111.939268,23300,2.3407604694366455
1531405230.1337454,23400,2.1571881771087646
1531405344.1988246,23500,1.8961352109909058
1531405458.4227242,23600,2.081005334854126
1531405572.5982175,23700,2.2383737564086914
1531405686.8213453,23800,1.4797484874725342
1531405800.9360666,23900,2.313849449157715
1531405919.1237888,24000,2.041367530822754
1531406033.2308764,24100,2.236664295196533
1531406147.4113674,24200,1.8758111000061035
1531406261.3928106,24300,2.6573684215545654
1531406375.789426,24400,3.081239700317383
1531406489.9669893,24500,3.753904104232788
1531406607.375341,24600,1.4256829023361206
1531406721.103903,24700,2.385728359222412
1531406835.3434393,24800,1.6222646236419678
1531406949.2594588,24900,1.953695297241211
1531407063.2532907,25000,1.070503830909729
1531407177.1730113,25100,1.5327881574630737
1531407295.0167704,25200,3.3003170490264893
1531407409.216958,25300,2.1362383365631104
1531407523.1615083,25400,1.775320291519165
1531407637.1718912,25500,1.3731436729431152
1531407751.1674345,25600,2.1623477935791016
1531407865.323982,25700,2.332200527191162
1531407983.1902122,25800,1.4934842586517334
1531408097.1479661,25900,1.7382605075836182
1531408211.2643518,26000,1.5192604064941406
1531408325.2343056,26100,1.2942923307418823
1531408439.2348213,26200,3.3209149837493896
1531408553.412661,26300,2.2136764526367188
1531408671.54648,26400,2.2546043395996094
1531408785.796487,26500,2.1984288692474365
1531408900.0486705,26600,1.6431766748428345
1531409014.3969917,26700,1.4466177225112915
1531409128.43937,26800,2.3168530464172363
1531409242.6107757,26900,2.8644776344299316
1531409360.7940571,27000,2.0212364196777344
1531409474.9610062,27100,1.8323899507522583
1531409589.194827,27200,2.2738230228424072
1531409702.849943,27300,1.1725642681121826
1531409817.0513737,27400,1.1897611618041992
1531409931.1552544,27500,1.119922161102295
1531410049.1111443,27600,3.56559157371521
1531410163.1818714,27700,1.7701735496520996
1531410277.4240057,27800,2.368309497833252
1531410391.542449,27900,0.8742238283157349
1531410505.6612203,28000,1.337661862373352
1531410619.846178,28100,1.703184723854065
1531410737.7854893,28200,2.703184127807617
1531410851.7279768,28300,1.7497296333312988
1531410965.9645436,28400,2.3052573204040527
1531411080.2269595,28500,1.926619052886963
1531411194.4256976,28600,3.0073375701904297
1531411308.5610564,28700,2.381946563720703
1531411426.5138333,28800,1.2765556573867798
1531411540.474093,28900,1.8688898086547852
1531411654.7970052,29000,1.1905508041381836
1531411768.9120302,29100,1.4711393117904663
1531411883.029864,29200,1.2413206100463867
1531411997.312486,29300,1.5039199590682983
1531412115.6694455,29400,1.6396949291229248
1531412229.8897367,29500,2.8109140396118164
1531412344.0581748,29600,2.113626003265381
1531412458.2216554,29700,2.1986610889434814
1531412572.479413,29800,2.092400312423706
1531412686.611165,29900,3.1957483291625977
1531412804.4539635,30000,1.297135591506958
1531412918.4864342,30100,1.4802438020706177
1531413032.6104345,30200,1.0911102294921875
1531413146.8240123,30300,1.7283613681793213
1531413261.0380523,30400,2.611361026763916
1531413375.2129025,30500,1.9978735446929932
1531413493.427113,30600,2.4859116077423096
1531413607.3925884,30700,1.6386719942092896
1531413721.4488628,30800,1.801530122756958
1531413835.6791523,30900,1.7198288440704346
1531413949.6047578,31000,1.3806440830230713
1531414063.7688894,31100,1.7909528017044067
1531414182.064882,31200,2.67441725730896
1531414296.3306658,31300,1.5433552265167236
1531414410.529795,31400,1.412660002708435
1531414524.7389855,31500,1.8143181800842285
1531414639.0738802,31600,1.309244155883789
1531414753.2326028,31700,2.6484534740448
1531414871.4328668,31800,2.117976188659668
1531414985.5322669,31900,2.629500389099121
1531415099.86145,32000,2.4121029376983643
1531415214.3062823,32100,1.0049810409545898
1531415328.5608094,32200,1.5767560005187988
1531415442.8905277,32300,1.8802317380905151
1531415561.1079414,32400,2.350558280944824
1531415675.118761,32500,1.7852073907852173
1531415789.4216132,32600,1.2130987644195557
1531415903.2975795,32700,0.6290979981422424
1531416017.3128731,32800,0.7055432796478271
1531416131.6061034,32900,1.7552361488342285
1531416249.698668,33000,1.1884329319000244
1531416363.7215927,33100,1.0855510234832764
1531416477.998015,33200,2.722177505493164
1531416592.1776276,33300,0.7041985988616943
1531416706.4202647,33400,1.4602130651474
1531416820.6520393,33500,0.9424696564674377
1531416939.0187812,33600,1.8768463134765625
1531417053.215243,33700,1.1308763027191162
1531417167.569791,33800,1.3894457817077637
1531417281.9268863,33900,1.6738405227661133
1531417396.1106293,34000,2.242344856262207
1531417510.3994539,34100,1.2486333847045898
1531417628.6769013,34200,0.8798969984054565
1531417742.8015635,34300,1.5494731664657593
1531417857.184856,34400,1.3597629070281982
1531417971.505788,34500,3.3368968963623047
1531418085.8437464,34600,2.140939235687256
1531418200.110879,34700,2.357893466949463
1531418318.293604,34800,2.4830875396728516
1531418432.5269427,34900,1.5627038478851318
1531418546.763223,35000,1.32143235206604
1531418660.9067235,35100,1.6771291494369507
1531418775.2422342,35200,1.6180375814437866
1531418889.656838,35300,1.0043607950210571
1531419007.4280188,35400,1.599107265472412
1531419121.624641,35500,2.01328182220459
1531419235.9841642,35600,1.2414277791976929
1531419350.3009527,35700,1.1674327850341797
1531419464.5226684,35800,1.2623960971832275
1531419578.8016021,35900,1.2802908420562744
1531419697.0048304,36000,1.9629359245300293
1531419811.0022166,36100,1.6956804990768433
1531419925.0945277,36200,1.690638780593872
1531420039.2067924,36300,1.721761703491211
1531420153.2556858,36400,1.106809377670288
1531420267.4373713,36500,1.8017202615737915
1531420385.7204485,36600,1.5067253112792969
1531420499.7046683,36700,1.5527331829071045
1531420613.928894,36800,1.6462405920028687
1531420728.401862,36900,1.5376255512237549
1531420842.8877413,37000,1.0871671438217163
1531420957.185143,37100,2.346590518951416
1531421075.360269,37200,1.1729722023010254
1531421189.326824,37300,0.6573796272277832
1531421303.554382,37400,1.3990204334259033
1531421417.6718395,37500,1.3394402265548706
1531421531.9888682,37600,2.2621994018554688
1531421646.2733881,37700,2.3609142303466797
1531421764.4361162,37800,1.617633581161499
1531421878.5015416,37900,2.307941436767578
1531421992.5478895,38000,1.5283015966415405
1531422106.83915,38100,1.9570386409759521
1531422220.6068966,38200,1.341907024383545
1531422334.845883,38300,0.9525032043457031
1531422453.100605,38400,0.7872158288955688
1531422567.0800784,38500,2.0001797676086426
1531422681.113729,38600,1.813314437866211
1531422795.2189229,38700,1.5860567092895508
1531422909.4357193,38800,1.5963977575302124
1531423023.7203283,38900,1.3675577640533447
1531423141.801327,39000,2.0019261837005615
1531423255.8854473,39100,1.1034619808197021
1531423370.0594542,39200,1.3210952281951904
1531423484.1556091,39300,2.0564122200012207
1531423598.3773649,39400,1.4443843364715576
1531423712.468762,39500,2.0721874237060547
1531423830.686322,39600,1.5679619312286377
1531423944.8072731,39700,1.7230806350708008
1531424059.0156355,39800,1.9773104190826416
1531424173.2150338,39900,1.0274252891540527
1531424287.4218466,40000,1.8711585998535156
1531424401.6687505,40100,2.7948741912841797
1531424519.7762241,40200,1.3230013847351074
1531424633.9206393,40300,0.8130831718444824
1531424748.1704328,40400,0.694839596748352
1531424862.4806333,40500,1.938833236694336
1531424977.114471,40600,1.2033886909484863
1531425091.32457,40700,1.7584824562072754
1531425209.5876608,40800,1.663750171661377
1531425323.1907077,40900,0.5141284465789795
1531425437.5285168,41000,0.9118638634681702
1531425551.726222,41100,1.3126766681671143
1531425666.1632617,41200,1.570772647857666
1531425780.2728193,41300,1.362938404083252
1531425898.6056967,41400,1.7144086360931396
1531426012.7737644,41500,2.920253276824951
1531426126.928814,41600,1.2316303253173828
1531426241.0559583,41700,2.082973003387451
1531426355.3540237,41800,2.2170615196228027
1531426469.6344523,41900,1.4223536252975464
1531426587.6623952,42000,1.6529276371002197
1531426702.0266826,42100,1.3311322927474976
1531426816.2319727,42200,1.3766894340515137
1531426930.5985785,42300,1.233047604560852
1531427044.821489,42400,1.8740732669830322
1531427158.847745,42500,1.7258604764938354
1531427277.0325615,42600,3.700784206390381
1531427391.0760162,42700,1.9250946044921875
1531427505.3091218,42800,1.4070500135421753
1531427619.6652796,42900,1.9877045154571533
1531427733.8266032,43000,1.8024816513061523
1531427848.4167695,43100,2.213094711303711
1531427966.7443647,43200,1.1741619110107422
1531428081.0785737,43300,2.3991551399230957
1531428195.4675865,43400,1.7346540689468384
1531428309.9416692,43500,2.847898006439209
1531428423.8461063,43600,0.8242271542549133
1531428538.0029275,43700,0.913901686668396
1531428656.0657427,43800,1.090948462486267
1531428770.2379906,43900,1.0813195705413818
1531428884.4238508,44000,0.8943095803260803
1531428998.8726623,44100,1.6135411262512207
1531429113.0652552,44200,1.137368083000183
1531429227.3215659,44300,1.0918002128601074
1531429345.557987,44400,1.707552433013916
1531429459.6148736,44500,0.8234832286834717
1531429573.9315033,44600,1.1222708225250244
1531429688.1456947,44700,1.4822100400924683
1531429802.1905265,44800,0.831740140914917
1531429916.583817,44900,1.423196792602539
1531430034.997212,45000,1.7935057878494263
1531430148.994391,45100,2.695105791091919
1531430263.3210428,45200,1.5718309879302979
1531430377.5006387,45300,1.6642483472824097
1531430491.9894874,45400,2.1392431259155273
1531430606.1906517,45500,0.9944545030593872
1531430724.4939075,45600,1.3266820907592773
1531430838.6202693,45700,2.310565948486328
1531430952.7162695,45800,2.075155258178711
1531431067.1316912,45900,1.2014479637145996
1531431181.5136075,46000,1.2196969985961914
1531431295.8996296,46100,0.8616288900375366
1531431414.115748,46200,1.4426523447036743
1531431527.7766092,46300,1.2553513050079346
1531431641.890623,46400,1.2200144529342651
1531431756.0861192,46500,1.3726527690887451
1531431870.000945,46600,1.3217768669128418
1531431984.028598,46700,1.2057642936706543
1531432101.9669065,46800,1.0354435443878174
1531432216.0979457,46900,0.6617720723152161
1531432330.334494,47000,2.559462070465088
1531432444.779122,47100,1.2428467273712158
1531432559.2233467,47200,1.8212045431137085
1531432673.348012,47300,0.8732666969299316
1531432791.6821523,47400,0.9604777097702026
1531432905.7854383,47500,1.2595793008804321
1531433020.0755463,47600,2.255467176437378
1531433134.3703122,47700,0.7745550274848938
1531433248.458185,47800,0.6656553745269775
1531433362.678078,47900,1.033376932144165
1531433480.890801,48000,0.9013926982879639
1531433594.880342,48100,1.7372241020202637
1531433708.9673686,48200,1.2928348779678345
1531433823.0164006,48300,1.5598015785217285
1531433937.1337695,48400,2.0407187938690186
1531434051.1852045,48500,2.155851364135742
1531434169.5245192,48600,1.2967369556427002
1531434283.6055396,48700,1.041529655456543
1531434397.8152125,48800,1.3684768676757812
1531434511.9715865,48900,1.383725881576538
1531434626.2111146,49000,2.1150808334350586
1531434739.7370937,49100,0.4818427860736847
1531434857.7988975,49200,1.2593464851379395
1531434972.0128446,49300,1.0624020099639893
1531435086.2743895,49400,1.9335827827453613
1531435200.3053427,49500,2.1725034713745117
1531435314.1833827,49600,1.1727910041809082
1531435428.409863,49700,1.42218017578125
1531435546.5990036,49800,0.9896230697631836
1531435660.8198986,49900,1.9292494058609009
1531435775.072638,50000,1.6187059879302979
1531435889.1978629,50100,0.9430969953536987
1531436003.376921,50200,1.391636610031128
1531436117.7355614,50300,2.1311802864074707
1531436235.9970098,50400,1.499768853187561
1531436350.0281374,50500,1.5330586433410645
1531436464.4253848,50600,1.538489580154419
1531436578.7761512,50700,0.9126741886138916
1531436692.9579682,50800,0.8380405902862549
1531436807.3300471,50900,1.5351366996765137
1531436925.6897328,51000,1.083444595336914
1531437040.1302536,51100,1.2792541980743408
1531437154.3941622,51200,2.7637062072753906
1531437268.6669674,51300,2.0442991256713867
1531437383.1700573,51400,1.9651848077774048
1531437497.3356977,51500,1.2640821933746338
1531437615.664863,51600,0.8915379047393799
1531437729.7688317,51700,1.1598012447357178
1531437843.5454984,51800,0.8973560333251953
1531437957.8197813,51900,0.6891685128211975
1531438071.8803484,52000,1.2336889505386353
1531438186.0842152,52100,1.6793633699417114
1531438304.1754851,52200,1.2683441638946533
1531438418.3220491,52300,0.9180231690406799
1531438532.5090053,52400,1.417733907699585
1531438646.868593,52500,1.282395362854004
1531438761.2144756,52600,2.4299569129943848
1531438875.3107986,52700,1.7266287803649902
1531438993.7714086,52800,1.5406805276870728
1531439108.0345705,52900,1.6763198375701904
1531439222.4189823,53000,1.4620915651321411
1531439336.763478,53100,0.5944633483886719
1531439451.3201425,53200,1.0636769533157349
1531439565.8563473,53300,1.5480127334594727
1531439684.1049247,53400,1.2111124992370605
1531439798.1783822,53500,0.8265384435653687
1531439912.3631263,53600,2.863002061843872
1531440026.5718417,53700,1.8657169342041016
1531440140.7208962,53800,0.9687123894691467
1531440254.960352,53900,2.117231845855713
1531440373.0297782,54000,1.5058664083480835
1531440487.0633335,54100,1.9044748544692993
1531440601.4747007,54200,1.9891523122787476
1531440715.911666,54300,1.9035851955413818
1531440830.2592683,54400,1.9009833335876465
1531440943.9885876,54500,1.1296238899230957
1531441062.0686023,54600,0.8046057820320129
1531441176.0989132,54700,0.980552077293396
1531441290.090939,54800,1.041361927986145
1531441404.3438666,54900,1.6557831764221191
1531441518.5877247,55000,2.2833621501922607
1531441632.5589974,55100,1.931879997253418
1531441753.6029088,55200,2.266831874847412
1531441867.6125746,55300,0.6849302053451538
1531441981.6728106,55400,1.7683532238006592
1531442095.881947,55500,0.9564314484596252
1531442210.0519207,55600,2.3749494552612305
1531442324.2254064,55700,1.7808045148849487
1531442442.4743881,55800,1.9685274362564087
1531442556.6552782,55900,1.0674169063568115
1531442670.8965197,56000,0.901339054107666
1531442785.0780666,56100,2.305215358734131
1531442899.2266805,56200,0.7936410307884216
1531443013.7985735,56300,1.2059046030044556
1531443132.348221,56400,1.0418322086334229
1531443246.465275,56500,1.4298157691955566
1531443360.7840714,56600,1.7328375577926636
1531443475.0431998,56700,1.9914703369140625
1531443589.3732665,56800,2.20060658454895
1531443703.6177747,56900,1.926518201828003
1531443821.978517,57000,1.4531410932540894
1531443936.0079107,57100,4.270908355712891
1531444049.8865495,57200,1.2002391815185547
1531444163.9065619,57300,0.855054497718811
1531444278.111932,57400,1.0685049295425415
1531444392.3669896,57500,1.2414106130599976
